kind	source_file	path	original_sl	corrected_sl	notes
json	data/roleplay.json	kriteriji_ocene.3	Solidno — pravilna smer, vendar nekaj pomembnih elementov manjka.		
json	data/roleplay.json	kriteriji_ocene.4	Dobro — večinoma pravilen pristop, manjkala je ena ključna stvar.		
json	data/roleplay.json	scenariji.0.kaj_iskati.0.kriterij	Predstaviš sebe in podjetje v 2 stavkih, ne v 5		
json	data/roleplay.json	scenariji.0.kaj_iskati.1.kriterij	Ne začneš s katalogom storitev — začneš z vprašanjem o njihovi situaciji		
json	data/roleplay.json	scenariji.0.kaj_iskati.1.tezi	vprašanje		
json	data/roleplay.json	scenariji.0.kaj_iskati.3.kriterij	Ponudiš jasen razlog, zakaj naj sploh govorita — koristen za njih, ne za tebe		
json	data/roleplay.json	scenariji.0.namig	Cilj klica ni prodati storitev. Cilj je dobiti 15-minutni pogovor. Stranka je v pasivnem načinu — odpiraš jo, ne zalivaš.		
json	data/roleplay.json	scenariji.0.situacija	Prvi telefonski klic. Slovenski srednji proizvajalec embalaže za kozmetiko. Kontakt: gospa Marija, operativna vodja.		
json	data/roleplay.json	scenariji.0.stranka_pravi	Dober dan. Slišala sem, da ste klicali. Imamo precej dela, kaj točno ponujate?		
json	data/roleplay.json	scenariji.1.kaj_iskati.0.kriterij	NE padeš v popust, NE braniš se		
json	data/roleplay.json	scenariji.1.kaj_iskati.1.kriterij	Vprašaš: 'V primerjavi s čim točno?' — primerjava jabolk in hrušek		
json	data/roleplay.json	scenariji.1.kaj_iskati.3.kriterij	Postaviš vprašanje, kaj je za CFO pomembnejše: nižja začetna cena ali nižje skupno stanje stroškov v 3 letih		
json	data/roleplay.json	scenariji.1.kaj_iskati.3.tezi	tri let		
json	data/roleplay.json	scenariji.1.namig	Ne dovoli, da pogovor postane bitka cen. Spremeni okvir iz 'cena' v 'skupni strošek lastništva' ali 'tveganje'.		
json	data/roleplay.json	scenariji.1.situacija	Drugi sestanek, CFO velikega podjetja. Že si pokazal rešitev. CFO odpira pogovor:		
json	data/roleplay.json	scenariji.1.stranka_pravi	Smo dobili konkurenčno ponudbo, ki je 25 % cenejša od vaše. V čem je razlika? Mi smo predvsem stroškovno usmerjeni.		
json	data/roleplay.json	scenariji.2.kaj_iskati.0.kriterij	Ne obljubiš takoj 'da, brez problema'. Vprašaš za kontekst.		
json	data/roleplay.json	scenariji.2.kaj_iskati.0.tezi	vprašan		
json	data/roleplay.json	scenariji.2.kaj_iskati.1.kriterij	Vprašaš, kateri kupec, katera kategorija vprašanj, kakšna je kazen ob neizpolnitvi		
json	data/roleplay.json	scenariji.2.kaj_iskati.2.kriterij	Vprašaš, koliko podatkov že imajo zbranih		
json	data/roleplay.json	scenariji.2.namig	Stranka pod časovnim pritiskom potrebuje strukturo, ne navdušenja. Pokaži, da znaš to izvesti, ne samo prodati.		
json	data/roleplay.json	scenariji.2.situacija	Discovery sestanek. Sustainability lead velikega e-commerce podjetja:		
json	data/roleplay.json	scenariji.2.stranka_pravi	Naš največji nemški kupec nam je poslal 80-vprašalni ESG vprašalnik z rokom 5 dni. Smo v paniki. Lahko vi to rešite?		
json	data/roleplay.json	scenariji.3.kaj_iskati.0.kriterij	Ne pošlješ generičnega cenika takoj — to bi pomenilo izgubljen posel ali napačno ceno		
json	data/roleplay.json	scenariji.3.kaj_iskati.0.tezi	ne pošlj		
json	data/roleplay.json	scenariji.3.kaj_iskati.2.kriterij	Predlagaš minimum: 15-minutni klic, da pravilno oceniš obseg		
json	data/roleplay.json	scenariji.3.kaj_iskati.3.kriterij	Ponudiš alternativo: če zares ne želijo klica, jim pošlješ STRUKTURO ponudbe brez cen, da vidijo, kaj bi vključeno		
json	data/roleplay.json	scenariji.3.namig	Pošljati cenik brez razgovora je past. Pridobi minimum interakcije ali pripravljen kontekstualen dokument.		
json	data/roleplay.json	scenariji.3.situacija	Pred sestankom je stranka po e-pošti zahtevala ponudbo brez sestanka. Pišejo:		
json	data/roleplay.json	scenariji.3.stranka_pravi	Pošljite mi vaš cenik. Če nam ustreza, podpišemo. Sestanek ni potreben.		
json	data/roleplay.json	scenariji.4.kaj_iskati.0.kriterij	Pomiriš stranko v prvih stavkih — ni panika, ima rešitev		
json	data/roleplay.json	scenariji.4.kaj_iskati.1.kriterij	Vprašaš za KONKRETNE podatke: rok ARSO, vrsta inšpekcije, kakšna kazen		
json	data/roleplay.json	scenariji.4.kaj_iskati.2.kriterij	Zagotoviš, da boste v 24 urah na zvezi z strokovnjakom		
json	data/roleplay.json	scenariji.4.kaj_iskati.2.tezi	24 ur		
json	data/roleplay.json	scenariji.4.kaj_iskati.3.kriterij	Vzpostaviš jasen naslednji korak v naslednjih dveh urah		
json	data/roleplay.json	scenariji.4.namig	Stranka v krizi potrebuje občutek kontrole. Tvoj prvi vtis je, ali si profesionalec ali še en prodajalec, ki išče priložnost.		
json	data/roleplay.json	scenariji.4.situacija	Stranka kliče. Lastnik manjšega podjetja, hitro govori, vidno nervozen:		
json	data/roleplay.json	scenariji.4.stranka_pravi	ARSO nas je poklical. Pravijo, da nimamo prijavljeno EPR shemo. Prijava je 3 leta nazaj. Lahko nam pomagate, da nas ne kaznujejo?		
json	data/roleplay.json	scenariji.5.kaj_iskati.0.kriterij	Ne govoriš o storitvah ali cenah — govoriš o viziji in skupnem cilju		
json	data/roleplay.json	scenariji.5.kaj_iskati.1.kriterij	Konkretiziraš: kaj točno bi skupaj naredila v 12 mesecih?		
json	data/roleplay.json	scenariji.5.kaj_iskati.2.kriterij	Vprašaš o NJIHOVI strategiji, ne predstaviš svoje		
json	data/roleplay.json	scenariji.5.kaj_iskati.2.tezi	vašo		
json	data/roleplay.json	scenariji.5.namig	Strateški partnerji ne odgovarjajo na 'ponudbo'. Odgovorijo na 'vizijo'. Govori tri leta vnaprej, ne tri mesece.		
json	data/roleplay.json	scenariji.5.situacija	Sestanek z direktorjem velikega zavezanca, ki ima javno deklarirane Net Zero cilje:		
json	data/roleplay.json	scenariji.5.stranka_pravi	Imamo veliko ponudnikov, ki nam pošiljajo enake stvari. V čem ste vi drugačni? Zakaj naj bi z vami šel v dolgoročno strateško partnerstvo?		
json	data/roleplay.json	scenariji.6.kaj_iskati.0.kriterij	Ne uporabljaš pravniškega jezika ali kratic brez razlage		
json	data/roleplay.json	scenariji.6.kaj_iskati.0.tezi	razlož		
json	data/roleplay.json	scenariji.6.kaj_iskati.1.kriterij	Pojasniš preprosto: 'če daš izdelek na trg, postaneš odgovoren za embalažo'		
json	data/roleplay.json	scenariji.6.kaj_iskati.2.kriterij	Ne moraliziraš ali šokiraš s kaznimi		
json	data/roleplay.json	scenariji.6.kaj_iskati.3.kriterij	Ponudiš majhen prvi korak: 15-minutni klic, kjer mu razložiš osnove brez prodajnega pritiska		
json	data/roleplay.json	scenariji.6.namig	Začetnik najprej potrebuje razumevanje, šele nato ponudbo. Bodi učitelj, ne prodajalec.		
json	data/roleplay.json	scenariji.6.situacija	Mladi lastnik startupa, ki nedavno odkril, da je EPR zavezanec. Ima zelo malo znanja:		
json	data/roleplay.json	scenariji.6.stranka_pravi	Ne razumem zakaj sploh moram to plačati. Mi smo majhni, naredimo nekaj 100 izdelkov mesečno. To je za velike, ne za nas, ne?		
json	data/roleplay.json	scenariji.7.kaj_iskati.0.kriterij	Vprašaš o KONKRETNI bolečini: ali je problem v računih, v komunikaciji, v razlikah med poročanjem?		
json	data/roleplay.json	scenariji.7.kaj_iskati.1.kriterij	Predlagaš strukturiran prehod, ne 'jutri smo vse pri nas'		
json	data/roleplay.json	scenariji.7.kaj_iskati.2.kriterij	Vprašaš za podatke: trenutni stroški v vsaki državi, ali so pogodbe vezane		
json	data/roleplay.json	scenariji.7.kaj_iskati.3.kriterij	Naslednji korak: pregled trenutnih pogodb, ne 'naša ponudba'		
json	data/roleplay.json	scenariji.7.namig	Multi-Adria stranke potrebujejo občutek 'manj kompleksnosti'. Vsaka beseda 'enostavno' deluje. A ne smeš obljubljati prehoda 'jutri'.		
json	data/roleplay.json	scenariji.7.situacija	Nabavni vodja srednje slovenske kozmetike, ki prodaja v SI, HR, RS in v EU:		
json	data/roleplay.json	scenariji.7.stranka_pravi	Imamo trenutno 3 različne EPR pogodbe — eno v vsaki državi. Vsak mesec dobimo 3 različne račune. Kako bi to skoncentrirali pri vas?		
json	data/segmentacija.json	_filozofija	Stranka ni 'mala', 'srednja' ali 'velika'. Stranka je 'tisto, kar jo žene'. Eno podjetje istih dimenzij lahko spada v dva različna segmenta — odvisno od tega, zakaj nas potrebuje danes.		
json	data/segmentacija.json	_kako_uporabiti.0	Vsako aktivno stranko označi z enim segmentom v modulu Stranke.		
json	data/segmentacija.json	_kako_uporabiti.1	Pred prvim sestankom hipotiziraj segment iz panoge in velikosti. Na sestanku potrdi ali popravi.		
json	data/segmentacija.json	_kako_uporabiti.2	Vsak segment ima priporočene govore, ugovore, pakete in case studies — preusmerimo te na te vire.		
json	data/segmentacija.json	_kako_uporabiti.3	Stranka lahko migrira med segmenti. Kriza-driven stranka po enem letu pogosto postane Compliance pragmatist.		
json	data/segmentacija.json	_opis	Segmentacija strank po MOTIVACIJI in ŽIVLJENJSKI FAZI ODNOSA — ne samo po velikosti ali panogi. Vsak segment zahteva drugačno komunikacijo, drugačno ponudbo in drugačen scenarij.		
json	data/segmentacija.json	dimenzije.geografija.4	EU export		
json	data/segmentacija.json	kvalifikacija._opis	Hitri kvalifikacijski vprašalnik za segmentacijo. Vprašaj 4 vprašanja na prvem stiku, dobiš hipotezo segmenta.		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.moznosti.0.odgovor	Zakonska obveznost, nič več, nič manj		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.moznosti.1.odgovor	Optimizacija stroškov, ki jih trenutno imamo		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.moznosti.2.odgovor	Kupec/banka/centrala je zahtevala podatke		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.moznosti.3.odgovor	Prodajamo v več državah, potrebujemo skupno rešitev		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.moznosti.4.odgovor	Imamo konkretno težavo, ki jo moramo rešiti hitro		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.moznosti.5.odgovor	Dolgoročna strategija trajnosti		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.moznosti.6.odgovor	Nismo vedeli, da to potrebujemo		
json	data/segmentacija.json	kvalifikacija.vprasanja.0.vprasanje	Kaj je glavni razlog, da o tem zdaj razmišljate?		
json	data/segmentacija.json	kvalifikacija.vprasanja.1.moznosti.1.odgovor	1-3 mesece		
json	data/segmentacija.json	kvalifikacija.vprasanja.1.moznosti.2.odgovor	3-6 mesecev		
json	data/segmentacija.json	kvalifikacija.vprasanja.1.moznosti.3.odgovor	6+ mesecev, strateški projekt		
json	data/segmentacija.json	kvalifikacija.vprasanja.1.vprasanje	V kakšnem časovnem okviru bi morali to imeti urejeno?		
json	data/segmentacija.json	kvalifikacija.vprasanja.2.moznosti.0.odgovor	Operativa / HSE		
json	data/segmentacija.json	kvalifikacija.vprasanja.2.moznosti.1.odgovor	Finance / CFO / nabava		
json	data/segmentacija.json	kvalifikacija.vprasanja.2.moznosti.2.odgovor	Sustainability / ESG vodja		
json	data/segmentacija.json	kvalifikacija.vprasanja.2.moznosti.3.odgovor	Vodstvo / lastnik		
json	data/segmentacija.json	kvalifikacija.vprasanja.2.moznosti.4.odgovor	Pravna služba		
json	data/segmentacija.json	kvalifikacija.vprasanja.2.vprasanje	Kdo bo pri vas odločal?		
json	data/segmentacija.json	kvalifikacija.vprasanja.3.moznosti.0.odgovor	Samo Slovenija		
json	data/segmentacija.json	kvalifikacija.vprasanja.3.moznosti.1.odgovor	Slovenija + ena soseda		
json	data/segmentacija.json	kvalifikacija.vprasanja.3.moznosti.2.odgovor	Več Adria držav		
json	data/segmentacija.json	kvalifikacija.vprasanja.3.moznosti.3.odgovor	Izvažamo v EU		
json	data/segmentacija.json	kvalifikacija.vprasanja.3.vprasanje	V kolikih državah ste prisotni s prodajo?		
json	data/segmentacija.json	segmenti.0.ce_je_to_segment	Govori jezik OPRAVIČIL pred zakonom. Ne začni z ESG ali trajnostjo. Začni z 'naj uredim, ti pa se ukvarjaj s tem, kar znaš najbolje'.		
json	data/segmentacija.json	segmenti.0.ce_ni_ta_segment	Če stranka ima sustainability ekipo ali aktiven ESG vprašalnik — to NI compliance pragmatik. Premakni v ESG-driven.		
json	data/segmentacija.json	segmenti.0.indikatorji.0	Sami pravijo: 'kar pač moramo, da nas pustijo na miru'.		
json	data/segmentacija.json	segmenti.0.indikatorji.1	Niso aktivno trajnostno angažirani, nimajo ESG strategije.		
json	data/segmentacija.json	segmenti.0.indikatorji.2	Imajo HSE / pravno osebo, ki to vodi 'med drugim'.		
json	data/segmentacija.json	segmenti.0.indikatorji.3	Pričakujejo, da partner pošlje pripravljen obrazec — ne diskutirajo o filozofiji.		
json	data/segmentacija.json	segmenti.0.kratko	Compliance pragmatik		
json	data/segmentacija.json	segmenti.0.opis	Pozna EPR obveznosti, ne želi se z njimi ukvarjati. Cilj: 'plačam, vi vse uredite'. Cena pomembna, vendar ne najpomembnejša — pomembnejša je preprostost.		
json	data/segmentacija.json	segmenti.0.polni_naziv	Pragmatik, ki želi biti skladen s čim manj truda		
json	data/segmentacija.json	segmenti.0.tipicni_odlocevalec	operativa, finance		
json	data/segmentacija.json	segmenti.1.ce_je_to_segment	Pripravi ROI tabelo, primerjavo pred/po, total cost of ownership. Ne začni z 'mi smo strateški partner'. Začni z 'mi vam pokažemo, koliko in zakaj'.		
json	data/segmentacija.json	segmenti.1.ce_ni_ta_segment	Če odločevalec ni iz financ ali jih cena ne zanima toliko kot rezultat — to ni cost-optimizer.		
json	data/segmentacija.json	segmenti.1.indikatorji.0	Prvo vprašanje: 'koliko stane?'		
json	data/segmentacija.json	segmenti.1.indikatorji.1	Primerjajo več ponudb hkrati.		
json	data/segmentacija.json	segmenti.1.indikatorji.2	Imajo natančno mesečno predračunavanje.		
json	data/segmentacija.json	segmenti.1.indikatorji.3	Sodelovanje so začeli zaradi cene, ne odnosa.		
json	data/segmentacija.json	segmenti.1.kratko	Optimizator stroškov		
json	data/segmentacija.json	segmenti.1.opis	CFO ali nabavni vodja odloča. Vsaka storitev je merjena z 'koliko nas to stane'. Pripravljen je menjati partnerja za nižjo ceno, vendar ceni stabilnost.		
json	data/segmentacija.json	segmenti.1.polni_naziv	Finančno usmerjen — pričakuje prihranek, ne 'dodano vrednost'		
json	data/segmentacija.json	segmenti.1.tipicni_odlocevalec	finance, nabava, CFO		
json	data/segmentacija.json	segmenti.2.ce_je_to_segment	Začni z 'mi vam pomagamo odgovoriti na X'. Pokaži referenco s podobnim primerom. Made for Recycling certifikat je glavni 'wedge' za vstop.		
json	data/segmentacija.json	segmenti.2.ce_ni_ta_segment	Če omenijo ESG kot 'lepo bi bilo', ne pa kot 'moramo' — to še ni ESG-driven. To je še compliance ali cost-optimizer.		
json	data/segmentacija.json	segmenti.2.indikatorji.0	Omenjajo SAQ, EcoVadis, CSRD, Scope 3, Made for Recycling.		
json	data/segmentacija.json	segmenti.2.indikatorji.1	Imajo sustainability manager ali ESG poročilo v pripravi.		
json	data/segmentacija.json	segmenti.2.indikatorji.2	Pritiska gre od njihovih kupcev, ne od regulative.	Pritisk prihaja od njihovih kupcev, ne od regulative.	slovnica: 'Pritiska gre' → 'Pritisk prihaja'
json	data/segmentacija.json	segmenti.2.indikatorji.3	Pripravljeni so plačati premium, če to reši njihov B2B problem.		
json	data/segmentacija.json	segmenti.2.opis	Glavni voznik ni notranja motivacija — je B2B kupec, banka, javni naročnik ali matično podjetje. Stranke pridejo z 'morali bomo dokazati X'. Hitrost odločanja je visoka, ker imajo rok.	Glavno gonilo ni notranja motivacija — je B2B kupec, banka, javni naročnik ali matično podjetje. Stranke pridejo z 'morali bomo dokazati X'. Hitrost odločanja je visoka, ker imajo rok.	besedišče: 'voznik' je kalk za angl. 'driver' → 'gonilo'
json	data/segmentacija.json	segmenti.2.polni_naziv	Pod pritiskom kupcev, bank ali matičnega podjetja		
json	data/segmentacija.json	segmenti.2.tipicni_odlocevalec	sustainability, vodstvo, marketing		
json	data/segmentacija.json	segmenti.3.ce_je_to_segment	Začni s 'koliko držav, koliko različnih pogodb, koliko različnih kontaktov'. Slika konsolidacije pove več kot številke.		
json	data/segmentacija.json	segmenti.3.indikatorji.0	Spletna stran v več jezikih.		
json	data/segmentacija.json	segmenti.3.indikatorji.1	Skladišča/podružnice v vsaj 2 državah.		
json	data/segmentacija.json	segmenti.3.indikatorji.3	Vodstvo razmišlja regionalno, ne lokalno.		
json	data/segmentacija.json	segmenti.3.kratko	Multi-Adria igralec		
json	data/segmentacija.json	segmenti.3.opis	Kompleksnost regulative v več državah je glavna bolečina. En partner, ena pogodba je glavna prodajna prednost. Cenovna občutljivost je manjša, ker je 'organizacijska bolečina' večja.		
json	data/segmentacija.json	segmenti.3.polni_naziv	Prodaja v vsaj 2 državah Adria regije ali ima EU izvoz		
json	data/segmentacija.json	segmenti.3.tipicni_odlocevalec	vodstvo, nabava na centrali		
json	data/segmentacija.json	segmenti.4.ce_je_to_segment	Najprej preveri obseg težave, šele potem pakete. Ne začni s prodajo — začni s 'kaj točno se je zgodilo'. Eksperti morajo biti v 24 urah na zvezi.		
json	data/segmentacija.json	segmenti.4.indikatorji.0	Klic 'imamo težavo, lahko pomagate?'		
json	data/segmentacija.json	segmenti.4.indikatorji.1	Konkretne časovne stiske — dnevi, ne meseci.		
json	data/segmentacija.json	segmenti.4.indikatorji.2	Pripravljeni plačati 'kar je treba', dokler je rešeno.		
json	data/segmentacija.json	segmenti.4.indikatorji.3	Lahko pridejo prek konkurenta, ki ni zmogel rešiti.		
json	data/segmentacija.json	segmenti.4.polni_naziv	Pod inšpekcijskim ali kupcev pritiskom — potrebujejo TAKOJ	Pod inšpekcijskim ali kupčevim pritiskom — potrebujejo TAKOJ	slovnica: 'kupcev pritiskom' → svojilni pridevnik 'kupčevim'
json	data/segmentacija.json	segmenti.4.tipicni_odlocevalec	vodstvo, pravna služba, HSE		
json	data/segmentacija.json	segmenti.5.ce_je_to_segment	Govori v jeziku strategije, ne taktike. Pripravi 3-letno vizijo, ne ponudbe za eno leto. Predlagaj skupne projekte, ki krepijo njihovo blagovno znamko.		
json	data/segmentacija.json	segmenti.5.ce_ni_ta_segment	Tudi velika podjetja niso vedno strateški partnerji. Če je nakup zgolj prek nabave brez vodstvene angažiranosti — to je le 'veliki cost-optimizer'.		
json	data/segmentacija.json	segmenti.5.indikatorji.1	Vodstvo aktivno govori o ESG.		
json	data/segmentacija.json	segmenti.5.indikatorji.2	Sodelujejo z univerzami, javnimi inštitucijami.		
json	data/segmentacija.json	segmenti.5.indikatorji.3	Pričakujejo, da bomo predlagali, ne le izvajali.		
json	data/segmentacija.json	segmenti.5.kratko	Strateški partner		
json	data/segmentacija.json	segmenti.5.opis	Najbolj zahteven in najbolj donosen segment. Pričakujejo strateški dialog, ne 'pošljite ponudbo'. Cena je instrument, ne kriterij. Pričakujejo deljenje znanja, prisotnost na njihovih dogodkih, skupne projekte.		
json	data/segmentacija.json	segmenti.5.polni_naziv	Veliki, dolgoročni, trajnostni voditelj v svoji panogi		
json	data/segmentacija.json	segmenti.5.tipicni_odlocevalec	vodstvo, sustainability lead, board		
json	data/segmentacija.json	segmenti.6.ce_je_to_segment	Glosar je tvoj prijatelj. Onboarding pristop. Začni z izobraževanjem, šele nato s ponudbo. Pošlji jih na vodič in glosar.		
json	data/segmentacija.json	segmenti.6.ce_ni_ta_segment	Če podjetje že ima EPR pogodbo z drugim — niso 'novi začetnik', so v drugem segmentu.		
json	data/segmentacija.json	segmenti.6.indikatorji.0	Vprašanja so osnovna: 'kaj sploh je EPR?'		
json	data/segmentacija.json	segmenti.6.indikatorji.1	Mladi tim, marketing-driven podjetje.		
json	data/segmentacija.json	segmenti.6.indikatorji.2	Pred kratkim začeli z izvozom v EU ali rasli prek pragov.		
json	data/segmentacija.json	segmenti.6.indikatorji.3	Pogosto pridejo prek priporočila ali web search.		
json	data/segmentacija.json	segmenti.6.kratko	Novi začetnik		
json	data/segmentacija.json	segmenti.6.opis	Pogosto starter, e-commerce, hitra rast. Niso vedeli, da so zavezanci. Trenutek odkritja je hkrati strah in priložnost. Najprej potrebujejo razumevanje — šele nato ponudbo.		
json	data/segmentacija.json	segmenti.6.polni_naziv	Šele odkriva, da ima EPR obveznosti — potrebuje izobraževanje		
json	data/ugovori.json	_opis	Najpogostejši ugovori in preverjeni odgovori. Vsak ugovor ima KATEGORIJO za hitro iskanje, KRATEK ODGOVOR za na sestanku, DOLGI ODGOVOR za pripravo in OPOMBO za prodajalca.		
json	data/ugovori.json	ugovori.0.dolgi_odgovor	Razumem, cena je vedno tema. Da pa lahko jaz reagiram pošteno, potrebujem dva podatka: prvič, s katero konkretno alternativo nas primerjate, in drugič, ali primerjate samo storitev ali tudi obseg dela, ki ga sami prevzamemo. Pri večini strank vidimo, da na koncu ni najcenejši ponudnik tisti, ki da najnižjo številko v Excel — ampak tisti, ki vam dejansko zmanjša interno delo, tveganje pri inšpekcijah in skrite stroške. Lahko narediva pošten primerjalni pregled, če mi pošljete konkurenčno ponudbo ali povzetek tega, kar plačujete danes.		
json	data/ugovori.json	ugovori.0.kratek_odgovor	V primerjavi s čim? Če pogledamo samo postavko, je primerjava enostavna. Če pogledamo, koliko časa in tveganja vam to dejansko prinese, je drugačna zgodba. Predlagam, da pogledava skupaj.		
json	data/ugovori.json	ugovori.0.opomba	Ne padaj v past popusta brez razloga. Najprej razumi, kaj primerjajo.		
json	data/ugovori.json	ugovori.0.ugovor	Predragi ste.		
json	data/ugovori.json	ugovori.1.kratek_odgovor	Razumem. Ne predlagam, da jih zamenjate. Predlagam 30 minut pogovora, kjer pogledava, ali so vsi vaši vidiki res pokriti — embalaža, EE-oprema, baterije, poročanje, ESG, regijska prisotnost. Pogosto najdemo eno ali dve področji, kjer obstaja prostor.		
json	data/ugovori.json	ugovori.1.opomba	Ne napadaj obstoječega dobavitelja. Išči, kar ne pokrivajo, in nudi to.		
json	data/ugovori.json	ugovori.1.ugovor	To že imamo urejeno pri drugem ponudniku.		
json	data/ugovori.json	ugovori.10.kratek_odgovor	To je vredno. Vprašanje pa je, ali vas lokalni ponudnik lahko pokrije, ko se širite ali ko vas kupec vpraša za ESG. Lahko sodelujemo z lokalnim partnerjem ali ga dopolnimo.		
json	data/ugovori.json	ugovori.10.ugovor	Imamo lokalnega ponudnika, ki nas pozna.		
json	data/ugovori.json	ugovori.11.dolgi_odgovor	Razumem, časovni okvir je vedno omejen. Ena majhna stvar, ki vam morda pomaga: EPR obveznosti za to leto zapadajo v poročanje na začetku naslednjega leta — torej karkoli, kar zdaj odložite, postane bolj boleče, ne lažje. Predlagam vmesni korak. Da ne izgubljate časa zdaj: brezplačno vam pripravim oceno, koliko bi pri vašem profilu znašala letna EPR obveznost. Vi to spravite v predal in se odločite, ko vam ustreza. Ko bo trenutek pravi, imate izhodišče in ne začnete od nič.		
json	data/ugovori.json	ugovori.11.kratek_odgovor	V redu, ampak EPR obveznosti tečejo neodvisno od vaše časovne pripravljenosti. Predlagam, da že zdaj pripraviva osnutek, da boste, ko se odločite, lahko hitro startali.		
json	data/ugovori.json	ugovori.11.opomba	Drži stranko 'topel', ne pritiskaj, prevzemi minimalen korak.		
json	data/ugovori.json	ugovori.11.ugovor	To bi morda urejali drugo leto.		
json	data/ugovori.json	ugovori.12.dolgi_odgovor	To je pošten ugovor in dobra novica obenem. Najslabši scenarij je, da se za zamenjavo odločate pod časovnim pritiskom v zadnjem mesecu pogodbe. Predlagam pristop, ki nam koristi obema: v naslednjih 60 dneh skupaj pregledava vašo trenutno situacijo, identificirava, kaj deluje in kje so vrzeli. Če bo smiselno nadaljevati z obstoječim ponudnikom — super, imeli boste pripravljene argumente za podaljšanje. Če bo smiselna sprememba — imeli boste 6 mesecev za miren prehod, ne 6 tednov.		
json	data/ugovori.json	ugovori.12.kratek_odgovor	Razumem. To je pravzaprav idealen trenutek za pogovor — imate čas, da v miru ocenite alternative, brez pritiska. Predlagam, da v naslednjih 3 mesecih pripraviva analizo, da ob koncu pogodbe veste, kaj je za vas najbolj smiselno.		
json	data/ugovori.json	ugovori.12.opomba	Pogodbeni rok ni razlog za 'ne', je razlog za 'začniva zdaj'.		
json	data/ugovori.json	ugovori.12.ugovor	Z obstoječim ponudnikom imamo pogodbo do konca leta.		
json	data/ugovori.json	ugovori.13.dolgi_odgovor	Skrb je upravičena — videl sem že primere, kjer je nepravilna izvedba prehoda povzročila zamude pri poročanju ali izgubo dokumentacije. Zato imamo standardiziran proces: prvi mesec dokumentiramo trenutno stanje in pripravljamo vse, da vse poteka vzporedno z obstoječim sistemom. Drugi mesec teče paralelni sistem — torej obstoječi in naš hkrati. Šele ko je vse stabilno, izklopimo obstoječi. V tem času je vaša operativa nemotena. Lahko vam pošljem primer našega standardnega prehodnega načrta.		
json	data/ugovori.json	ugovori.13.kratek_odgovor	Razumem, to je legitimna skrb. Naš prehodni proces je standardiziran — paralelno tečemo z obstoječim ponudnikom 1-2 meseca, dokler ni vse pripravljeno. Stranka v tem času ne čuti razlike.		
json	data/ugovori.json	ugovori.13.opomba	Tveganje prehoda je realno — pokaži, da imaš odgovor, ne minimaliziraj.		
json	data/ugovori.json	ugovori.13.ugovor	Bojim se, da bo prehod prinesel motnje v naše procese.		
json	data/ugovori.json	ugovori.14.kratek_odgovor	Pošteno vprašanje. To pomeni, da nisem dobro razumel vaše situacije. Lahko mi v 5 minutah razložite, kako pri vas trenutno deluje? Potem vam povem, ali bi vam Interzero res koristil ali ne.		
json	data/ugovori.json	ugovori.14.opomba	Stranka, ki tega ne razume, je morda zares neprimerna — ali pa premalo informirana. Razlikuj.		
json	data/ugovori.json	ugovori.14.ugovor	Ne razumem, zakaj bi sploh potreboval to.		
json	data/ugovori.json	ugovori.15.dolgi_odgovor	Razumem, pogodbe so včasih nadležne. Vendar za EPR storitve pisna pogodba ni samo formalnost — je dokument, ki dokazuje vašo skladnost ob morebitni inšpekciji. Brez nje bi inšpektor lahko trdil, da niste izpolnili obveznosti, čeprav ste plačali. Naša standardna pogodba je 2 strani, brez 'pravniške navlake' — povzetek, kaj delamo mi, kaj vi, cena, trajanje. Lahko jo pogledava skupaj.		
json	data/ugovori.json	ugovori.15.kratek_odgovor	Razumem željo po preprostosti. Vendar EPR storitve so pogodbene — zaradi vaše varnosti in zakonske skladnosti potrebujemo pisno pogodbo. Lahko jo skrajšamo na 2 strani, brez nepotrebne pravniške navlake.		
json	data/ugovori.json	ugovori.15.opomba	Pogodba ščiti tudi stranko, ne samo nas. Razlagati moramo zakaj.		
json	data/ugovori.json	ugovori.15.ugovor	Ne potrebujemo dodatne pogodbe, samo izstavite račun.		
json	data/ugovori.json	ugovori.16.dolgi_odgovor	Razumem lastnikov pristop — pri manjših podjetjih je to pogosta drža in pravzaprav razumna. Dve pomembni stvari: prvič, EPR obveznosti niso 'naša' obveznost, ampak zakonska. Lastnik jih nosi tako ali tako, ne glede na to, ali ima zunanjega partnerja ali ne. Drugič, lahko storitev začnemo z eno-letno pogodbo z avtomatskim podaljšanjem — tako da lastnik vidi vrednost in se sam odloči, ali nadaljevati. Brez 'zaklenjenosti' za 3-5 let. Bi vam ustrezalo, če pripravim tako verzijo?		
json	data/ugovori.json	ugovori.16.kratek_odgovor	To je razumljivo. EPR obveznosti so po zakonu, ne po naši pogodbi — torej lastnik jih ima ne glede na to, ali nas najame. Mi mu samo zmanjšamo tveganje in čas. Lahko pogodbo postavimo na 1 leto z avtomatskim podaljšanjem, da nima občutka 'zaklenjenosti'.		
